"TraceType","Continuous"
"TriggerType",""
"SamplePeriod","0:0:10:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","29999"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix","1#机器时序"

"SampleTimingType","interval"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","True"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","0"
"StartRawTime","1739181533108760814"
"Index","Date","ClockTime","RawTime","TraceSampID","gSt1Feedingtensionstrap_StateOut.nstatus_Auto:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto_1:INT","gSt2Feedingandhandling_StateOut.nstatus_Auto_2:INT","gSt3FeedingPreposition_StateOut.nstatus_Auto:INT","gSt4Feedingandscraping_StateOut.nstatus_Auto:INT","gSt5FeedScrape_StateOut.nstatus_Auto:INT","gSt6HotpressShaping_StateOut.nstatus_Auto:INT","gSt7FeedingScanning_StateOut.nstatus_Auto:INT","gSt8LoadingNGbox_StateOut.nstatus_Auto:INT","gSt9Feedingpackage_StateOut.nstatus_Auto:INT","gSt10blankingpackage_StateOut.nstatus_Auto:INT","gSt11PackageCart_StateOut[1].nstatus_Auto:INT","gSt11PackageCart_StateOut[2].nstatus_Auto:INT","gSt11PackageCart_StateOut[3].nstatus_Auto:INT","gSt11PackageCart_StateOut[4].nstatus_Auto:INT","gSt11PackageCart_StateOut[5].nstatus_Auto:INT","gSt11PackageCart_StateOut[6].nstatus_Auto:INT","gSt17Cutterstation_StateOut.nstatus_Auto:INT","gSt18Finesealhandling_StateOut.nstatus_Auto:INT","gSt19Fineseal_StateOut.nstatus_Auto:INT","gSt20Fineseal_StateOut.nstatus_Auto:INT","gSt21Weighing_StateOut.nstatus_Auto:INT","gSt22Blankingandhandling_StateOut.nstatus_Auto:INT","gSt23BlankingNGbox_StateOut.nstatus_Auto:INT","gSt24Blankingandscanning_StateOut.nstatus_Auto:INT","gSt25blankingandturning_StateOut.nstatus_Auto:INT","gSt26Blankingtensionstrap_StateOut.nstatus_Auto:INT"
"1386","2025-02-10","09:58:58.65","1739181538652605731","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1387","2025-02-10","09:58:58.65","1739181538656601659","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1388","2025-02-10","09:58:58.66","1739181538660604655","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1389","2025-02-10","09:58:58.66","1739181538664601735","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1390","2025-02-10","09:58:58.66","1739181538668610527","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1391","2025-02-10","09:58:58.67","1739181538672601043","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1392","2025-02-10","09:58:58.67","1739181538676611647","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1393","2025-02-10","09:58:58.68","1739181538680603687","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1394","2025-02-10","09:58:58.68","1739181538684600299","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1395","2025-02-10","09:58:58.68","1739181538688605383","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1396","2025-02-10","09:58:58.69","1739181538692604311","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1397","2025-02-10","09:58:58.69","1739181538696601475","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1398","2025-02-10","09:58:58.70","1739181538700615666","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1399","2025-02-10","09:58:58.70","1739181538704597938","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1400","2025-02-10","09:58:58.70","1739181538708599770","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1401","2025-02-10","09:58:58.71","1739181538712613206","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1402","2025-02-10","09:58:58.71","1739181538716602738","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1403","2025-02-10","09:58:58.72","1739181538720602098","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1404","2025-02-10","09:58:58.72","1739181538724602154","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1405","2025-02-10","09:58:58.72","1739181538728599810","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1406","2025-02-10","09:58:58.73","1739181538732611338","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1407","2025-02-10","09:58:58.73","1739181538736599490","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1408","2025-02-10","09:58:58.74","1739181538740610754","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1409","2025-02-10","09:58:58.74","1739181538744595198","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1410","2025-02-10","09:58:58.74","1739181538748611334","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1411","2025-02-10","09:58:58.75","1739181538752602714","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1412","2025-02-10","09:58:58.75","1739181538756599902","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1413","2025-02-10","09:58:58.76","1739181538760599166","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1414","2025-02-10","09:58:58.76","1739181538764612866","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1415","2025-02-10","09:58:58.76","1739181538768596998","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1416","2025-02-10","09:58:58.77","1739181538772613386","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1417","2025-02-10","09:58:58.77","1739181538776603998","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1418","2025-02-10","09:58:58.78","1739181538780598954","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1419","2025-02-10","09:58:58.78","1739181538784601014","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1420","2025-02-10","09:58:58.78","1739181538788597830","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1421","2025-02-10","09:58:58.79","1739181538792610138","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1422","2025-02-10","09:58:58.79","1739181538796596946","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1423","2025-02-10","09:58:58.80","1739181538800611630","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1424","2025-02-10","09:58:58.80","1739181538804595473","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1425","2025-02-10","09:58:58.80","1739181538808608225","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1426","2025-02-10","09:58:58.81","1739181538812597745","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1427","2025-02-10","09:58:58.81","1739181538816599985","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1428","2025-02-10","09:58:58.82","1739181538820597377","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1429","2025-02-10","09:58:58.82","1739181538824609553","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1430","2025-02-10","09:58:58.82","1739181538828596241","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1431","2025-02-10","09:58:58.83","1739181538832610013","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1432","2025-02-10","09:58:58.83","1739181538836600877","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1433","2025-02-10","09:58:58.84","1739181538840598053","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1434","2025-02-10","09:58:58.84","1739181538844601049","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1435","2025-02-10","09:58:58.84","1739181538848595993","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1436","2025-02-10","09:58:58.85","1739181538852608949","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1437","2025-02-10","09:58:58.85","1739181538856601397","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1438","2025-02-10","09:58:58.86","1739181538860602365","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1439","2025-02-10","09:58:58.86","1739181538864592533","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1440","2025-02-10","09:58:58.86","1739181538868598733","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1441","2025-02-10","09:58:58.87","1739181538872598333","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1442","2025-02-10","09:58:58.87","1739181538876596829","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1443","2025-02-10","09:58:58.88","1739181538880598325","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1444","2025-02-10","09:58:58.88","1739181538884607729","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1445","2025-02-10","09:58:58.88","1739181538888599769","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1446","2025-02-10","09:58:58.89","1739181538892601841","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1447","2025-02-10","09:58:58.89","1739181538896594817","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1448","2025-02-10","09:58:58.90","1739181538900599277","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1449","2025-02-10","09:58:58.90","1739181538904593764","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1450","2025-02-10","09:58:58.90","1739181538908603552","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1451","2025-02-10","09:58:58.91","1739181538912593540","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1452","2025-02-10","09:58:58.91","1739181538916605236","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1453","2025-02-10","09:58:58.92","1739181538920600072","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1454","2025-02-10","09:58:58.92","1739181538924593648","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1455","2025-02-10","09:58:58.92","1739181538928597796","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1456","2025-02-10","09:58:58.93","1739181538932596448","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1457","2025-02-10","09:58:58.93","1739181538936594392","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1458","2025-02-10","09:58:58.94","1739181538940608668","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1459","2025-02-10","09:58:58.94","1739181538944589968","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1460","2025-02-10","09:58:58.94","1739181538948592784","","35","70","20","500","20","20","40","30","10","10","30","51","330","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1461","2025-02-10","09:58:58.95","1739181538952607156","","35","70","20","500","20","20","40","30","10","10","30","51","340","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1462","2025-02-10","09:58:58.95","1739181538956599232","","35","70","20","500","20","20","40","30","10","10","30","51","345","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1463","2025-02-10","09:58:58.96","1739181538960595916","","35","70","20","500","20","20","40","30","10","10","30","51","350","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1464","2025-02-10","09:58:58.96","1739181538964596044","","35","70","20","500","20","20","40","30","10","10","30","51","354","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1465","2025-02-10","09:58:58.96","1739181538968594408","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1466","2025-02-10","09:58:58.97","1739181538972608420","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1467","2025-02-10","09:58:58.97","1739181538976594700","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1468","2025-02-10","09:58:58.98","1739181538980608868","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1469","2025-02-10","09:58:58.98","1739181538984590468","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1470","2025-02-10","09:58:58.98","1739181538988604708","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1471","2025-02-10","09:58:58.99","1739181538992593772","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1472","2025-02-10","09:58:58.99","1739181538996594968","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1473","2025-02-10","09:58:59.00","1739181539000593692","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1474","2025-02-10","09:58:59.00","1739181539004606035","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1475","2025-02-10","09:58:59.00","1739181539008592267","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1476","2025-02-10","09:58:59.01","1739181539012605319","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1477","2025-02-10","09:58:59.01","1739181539016598475","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1478","2025-02-10","09:58:59.02","1739181539020594067","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1479","2025-02-10","09:58:59.02","1739181539024594027","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1480","2025-02-10","09:58:59.02","1739181539028595355","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1481","2025-02-10","09:58:59.03","1739181539032609007","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1482","2025-02-10","09:58:59.03","1739181539036592815","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1483","2025-02-10","09:58:59.04","1739181539040612575","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1484","2025-02-10","09:58:59.04","1739181539044587275","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1485","2025-02-10","09:58:59.04","1739181539048607131","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1486","2025-02-10","09:58:59.05","1739181539052592151","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1487","2025-02-10","09:58:59.05","1739181539056595435","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1488","2025-02-10","09:58:59.06","1739181539060591963","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1489","2025-02-10","09:58:59.06","1739181539064609839","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1490","2025-02-10","09:58:59.06","1739181539068590923","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1491","2025-02-10","09:58:59.07","1739181539072609375","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1492","2025-02-10","09:58:59.07","1739181539076594635","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1493","2025-02-10","09:58:59.08","1739181539080591235","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1494","2025-02-10","09:58:59.08","1739181539084592479","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1495","2025-02-10","09:58:59.08","1739181539088593063","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1496","2025-02-10","09:58:59.09","1739181539092607867","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1497","2025-02-10","09:58:59.09","1739181539096601467","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1498","2025-02-10","09:58:59.10","1739181539100599675","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1499","2025-02-10","09:58:59.10","1739181539104588894","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1500","2025-02-10","09:58:59.10","1739181539108596582","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1501","2025-02-10","09:58:59.11","1739181539112590350","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1502","2025-02-10","09:58:59.11","1739181539116596058","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1503","2025-02-10","09:58:59.12","1739181539120593942","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1504","2025-02-10","09:58:59.12","1739181539124606766","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1505","2025-02-10","09:58:59.12","1739181539128598950","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1506","2025-02-10","09:58:59.13","1739181539132599774","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1507","2025-02-10","09:58:59.13","1739181539136596086","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1508","2025-02-10","09:58:59.14","1739181539140598158","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1509","2025-02-10","09:58:59.14","1739181539144595682","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1510","2025-02-10","09:58:59.14","1739181539148604330","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1511","2025-02-10","09:58:59.15","1739181539152591078","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1512","2025-02-10","09:58:59.15","1739181539156607382","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1513","2025-02-10","09:58:59.16","1739181539160598858","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1514","2025-02-10","09:58:59.16","1739181539164592266","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1515","2025-02-10","09:58:59.16","1739181539168595202","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1516","2025-02-10","09:58:59.17","1739181539172594562","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1517","2025-02-10","09:58:59.17","1739181539176594198","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1518","2025-02-10","09:58:59.18","1739181539180605786","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1519","2025-02-10","09:58:59.18","1739181539184590638","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1520","2025-02-10","09:58:59.18","1739181539188593442","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1521","2025-02-10","09:58:59.19","1739181539192606362","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1522","2025-02-10","09:58:59.19","1739181539196594934","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1523","2025-02-10","09:58:59.20","1739181539200593574","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1524","2025-02-10","09:58:59.20","1739181539204595129","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1525","2025-02-10","09:58:59.20","1739181539208592209","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1526","2025-02-10","09:58:59.21","1739181539212604781","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1527","2025-02-10","09:58:59.21","1739181539216591733","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1528","2025-02-10","09:58:59.22","1739181539220604365","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1529","2025-02-10","09:58:59.22","1739181539224587765","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1530","2025-02-10","09:58:59.22","1739181539228602113","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1531","2025-02-10","09:58:59.23","1739181539232590361","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1532","2025-02-10","09:58:59.23","1739181539236593765","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1533","2025-02-10","09:58:59.24","1739181539240590953","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1534","2025-02-10","09:58:59.24","1739181539244605781","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1535","2025-02-10","09:58:59.24","1739181539248588221","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
"1536","2025-02-10","09:58:59.25","1739181539252602245","","35","70","20","500","20","20","40","30","10","10","30","51","355","390","60","60","60","60","40","30","60","60","40","30","0","0","30","20"
